Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
957,11685713,AdenDS,"2024-04-16 19:46:59",0.79425,26,adends
958,11933607,iamanasshole5776,"2024-04-17 02:36:31",0.79425,9,iamanasshole5776
959,11336501,"Vijay chandra Reddy","2024-02-17 18:19:34",0.79186,1,vijaychandrareddy
960,11049915,"Sebastien ''Motionstats''","2024-02-17 20:18:19",0.79186,3,sebastienmotionstats
961,11647328,Elie-Andre,"2024-02-17 20:28:19",0.79186,2,elieandre
962,11649401,TangQianyuan,"2024-03-07 03:09:04",0.79186,5,tangqianyuan
963,11648099,"Abdelmoneim Desouki","2024-02-18 12:08:05",0.79186,7,amadesouki
964,11653530,"Yuejin Xie","2024-02-18 14:13:14",0.79186,4,yuejinxie
965,11410749,"Genesis Adam Mendoza","2024-02-19 15:13:52",0.79186,20,xxtofff
966,11655511,"Shion Yanagisawa","2024-02-19 02:28:23",0.79186,4,shionyanagisawa
967,11649449,"BVV Karthik","2024-02-29 04:33:47",0.79186,16,bvvkarthik
968,11636701,TheMLNoob,"2024-02-19 17:11:50",0.79186,5,themlnoob
969,11652241,Hany_Jr,"2024-03-06 03:33:10",0.79186,25,hanyjr
970,11640419,"Jin.W.Kim (JK)","2024-02-20 00:52:06",0.79186,1,agronomy4future
971,11665454,wildnachos,"2024-02-21 12:58:40",0.79186,4,wildnachos
972,3663918,strawhatdatapirates,"2024-02-21 14:57:24",0.79186,2,strawhatdatapirates
973,11624520,"Kamaev Alex","2024-02-22 10:31:35",0.79186,19,kamaevalex
974,11645253,ZhangDutao,"2024-02-21 21:45:52",0.79186,14,zhangdutao
975,11453962,"nissim abehcera","2024-02-23 05:17:51",0.79186,2,nissimabehcera
976,11669768,"xueyu Yuan","2024-02-22 14:20:38",0.79186,3,xueyuyuan
977,11670797,jtcummings,"2024-02-22 18:30:01",0.79186,10,jtcummings
978,4685009,"Francke Peixoto","2024-03-01 20:41:55",0.79186,2,franckepeixoto
979,11670224,"RISHABH SINGH","2024-02-23 04:03:48",0.79186,13,rishabhsingh2538
980,11615357,"Karme Bärg","2024-02-24 05:55:06",0.79186,11,karmebrg
981,9177407,"Gülçin Bolat","2024-02-23 17:37:21",0.79186,10,gulcinbolat
982,11602853,"Liz Kacp","2024-02-23 22:56:14",0.79186,5,lizkacp
983,11652121,Nicola,"2024-02-24 00:57:49",0.79186,11,nikrov
984,11678938,"Min Sung Kim0","2024-03-01 04:46:52",0.79186,44,minsungkim0
985,11499016,"Twarebireho Victor","2024-02-24 12:27:20",0.79186,1,twarebirehovictor
986,11606150,devilkim36,"2024-02-24 14:21:16",0.79186,5,devilkim36
987,11669658,"Abhishek Kumar #39","2024-02-24 17:45:37",0.79186,4,abhishekkumar2111
988,11680622,Mahmoud51,"2024-02-24 21:16:22",0.79186,6,mahmoud51
989,5209647,"Shutaro Otsuka","2024-03-18 00:41:18",0.79186,12,shutarootsuka
990,11674855,Hadeka,"2024-02-25 15:17:19",0.79186,6,elhadeka
991,8550223,"Catherine Dwyer","2024-02-25 15:20:32",0.79186,2,catherinedwyer
992,11684938,"Alex Leung #2","2024-02-26 05:11:24",0.79186,10,alexleungcs
993,11685581,pahul1712,"2024-02-28 15:23:15",0.79186,6,pahul1712
994,11290405,taejinhan,"2024-02-29 14:18:33",0.79186,7,taejinhan
995,11621793,"Rishi Srinivasan #2","2024-02-29 15:06:53",0.79186,14,rrishi23
996,11695516,Rohsoo98,"2024-02-28 07:20:09",0.79186,5,rohsoo98
997,11696487,acSCASDVA,"2024-02-28 08:17:16",0.79186,6,acscasdva
998,11698305,"Erwin Konink","2024-02-28 14:16:18",0.79186,10,erwinkonink
999,11698915,TenK,"2024-02-28 15:12:32",0.79186,5,tenkai10
1000,11698145,SWABoff,"2024-02-28 15:15:54",0.79186,10,swaboff
1001,11550110,"Caio Henrique Araújo Braga","2024-03-17 18:27:12",0.79186,21,rboiac
1002,11699246,B10505051,"2024-02-28 15:52:07",0.79186,1,b10505051
1003,5271643,JanLarsen,"2024-03-10 14:21:15",0.79186,105,janlar
1004,9003858,"Rohit Thakur #2","2024-02-29 07:10:58",0.79186,18,rohitnith
1005,11239872,nicheface,"2024-02-29 09:36:27",0.79186,1,nicheface
1006,11705095,"Ильнур Мустафин","2024-02-29 15:40:36",0.79186,1,mustafinilnur
1007,8252151,Laszlore,"2024-02-29 17:10:05",0.79186,1,laszlore
1008,11719668,"Martha Cash","2024-03-03 17:21:32",0.79186,8,marthacash
1009,10189609,laomo030,"2024-03-04 07:08:50",0.79186,8,laomo030
1010,11722185,"Samy Attia","2024-03-04 05:06:49",0.79186,4,samyattia
1011,11722804,Sizhe030,"2024-03-04 07:58:24",0.79186,6,sizhe030
1012,11726065,"k200180 Muhammad Rafay","2024-03-04 18:17:53",0.79186,1,k200180muhammadrafay
1013,11733760,"HAOZHANG JIA","2024-03-06 09:48:29",0.79186,6,haozhangjia
1014,11678922,"Muhammad Waqas #6","2024-03-06 07:38:06",0.79186,12,muhammadwaqas008
1015,11689263,"Kyungseop Kim","2024-03-11 07:12:31",0.79186,46,"kyungseopk,seungminchoi1"
1016,10713474,"Chetan chetu","2024-03-07 09:43:09",0.79186,14,chetanchetu
1017,11736764,"Nihad Askerov","2024-03-06 17:14:27",0.79186,4,nihadaskerov
1018,11495239,"Guillermo Vivas-Mateos","2024-03-06 15:35:26",0.79186,15,gvivasmateos
1019,10864798,ch1chan,"2024-03-06 17:14:25",0.79186,3,ch1chan
1020,11737973,"[Deleted] e2370e19-a51c-493d-be24-56db7b491809","2024-03-07 23:09:09",0.79186,10,del=1ee85f7d3bbf59a0
1021,11739445,"Andrew Edwards #3","2024-03-07 01:08:33",0.79186,1,andrewsedwards
1022,11643106,CrisYo,"2024-03-13 15:41:43",0.79186,9,crisyo
1023,11738551,RohanKumar,"2024-03-09 14:17:34",0.79186,7,maizecobra
1024,11663624,"RUDRESH ARK","2024-03-08 02:56:12",0.79186,11,rudreshark
1025,11725001,"X dotY","2024-04-01 07:36:40",0.79186,5,dotxdoty
1026,6115673,"Ken Iwamoto","2024-03-13 05:31:26",0.79186,10,keniwamoto
1027,9550258,"INF2008 P6-Group12","2024-04-11 03:08:43",0.79186,11,"chuachenyi,javierxue,junkai1,sherwynchan,timothyzd"
1028,11753440,2232890,"2024-03-10 05:53:27",0.79186,9,stuxuc
1029,11742649,"Toàn Lê Sỹ","2024-03-11 08:42:29",0.79186,18,yunannnn
1030,11741275,"Alikhan Aitbayev","2024-03-12 09:42:27",0.79186,4,niceeetry
1031,11752966,"Owen van Eer 04","2024-03-14 13:46:52",0.79186,4,owenvaneer04
1032,11758331,"Vangelis Nikolopoulos","2024-03-10 19:14:39",0.79186,1,vangelisnikolopoulos
1033,6843213,inaggle,"2024-03-11 13:43:35",0.79186,7,inayoshi
1034,11759606,buskamuza,"2024-03-11 04:21:51",0.79186,1,buskamuza
1035,11763564,jakubgora00,"2024-03-11 19:09:25",0.79186,3,jakubgora00
1036,11748049,Jeonghan_Lee,"2024-03-15 01:15:48",0.79186,67,fr4nc1slee
1037,11692890,"Andres Galeota","2024-03-13 00:44:57",0.79186,15,andresgaleota
1038,11715959,"Max Zawalo","2024-03-13 17:54:28",0.79186,13,maxzawalo
1039,11778176,LluisHernandez,"2024-03-14 12:55:41",0.79186,3,lluishernandez
1040,11786900,"İbrahim Tugar","2024-03-16 10:00:42",0.79186,1,brahimtugar
1041,6651555,Garrity,"2024-03-23 11:24:05",0.79186,25,garrity
1042,11787571,"Nadeeshe Lakmal","2024-03-20 04:41:31",0.79186,9,nadeeshelakmal
1043,11790369,boxlimiter,"2024-03-17 09:11:24",0.79186,4,boxlimiter
1044,11483089,"Suguru Umetsu","2024-03-17 10:41:53",0.79186,5,suguruumetsu
1045,11492280,"Herman Michaels","2024-04-16 18:08:11",0.79186,24,hermanmichaels
1046,11795243,Ananta2010,"2024-03-19 10:47:22",0.79186,7,ananta2010
1047,11797053,"Tạ Trung Tín","2024-03-18 17:20:57",0.79186,8,tatrungtin
1048,11800232,mikamimakim,"2024-03-26 00:05:41",0.79186,27,mikamimakim
1049,11703818,"Louis Sayer","2024-03-28 15:02:37",0.79186,35,louissayer
1050,11802700,mastxu,"2024-03-20 06:11:55",0.79186,3,mastxu
1051,11796691,"John Doe #90","2024-03-20 14:32:24",0.79186,18,ltlkaggler
1052,11075808,"Shital Mane","2024-03-25 00:27:35",0.79186,11,shitalj21
1053,11807290,"Věra Olejníková","2024-03-20 12:32:11",0.79186,1,vraolejnkov
1054,11759041,"Vasilis Christopoulos","2024-03-20 18:44:26",0.79186,55,vasilischristopoulos
1055,11427930,BeginnerZHI,"2024-03-21 07:20:10",0.79186,3,beginnerzhi
1056,11811603,Rick01EDU_gl_03_2024,"2024-03-21 07:25:37",0.79186,1,rick01edugl032024
1057,11797475,"Gilderlane Ribeiro","2024-03-22 16:42:30",0.79186,15,gilderlaneribeiro
1058,11814406,"M.Hammad Ur Rehman","2024-03-21 19:59:31",0.79186,1,mhammadurrehman
1059,11817431,fojeveh284@nimadir.com,"2024-03-22 13:45:47",0.79186,10,fojeveh284nimadircom
1060,11802365,"sagaryadav01EDU gritlab_03_2024","2024-04-03 10:53:57",0.79186,14,sagaryadavhere
1061,1690860,"Sarathadevi Selvam","2024-03-22 20:19:01",0.79186,7,sarathadevi1
1062,11819780,"Raval Meet","2024-03-23 06:47:46",0.79186,1,ravalmeett
1063,11820197,"Андрей Воинов","2024-03-23 09:21:34",0.79186,1,inxanshadows
1064,11120264,"Maximiliano Coltro","2024-03-31 16:06:58",0.79186,46,maxielias
1065,11822032,"Beatriz Angélica #2","2024-03-23 22:50:47",0.79186,4,beatrizanglica
1066,11817225,"Lukas Fletzberger","2024-03-24 11:22:09",0.79186,2,lukasfletzberger
1067,11793269,hjs4932,"2024-03-25 07:45:31",0.79186,11,hjs4932
1068,10721361,pshpshpsh11,"2024-03-25 08:31:55",0.79186,1,pshpshpsh11
1069,11817784,"jahaan desai","2024-03-25 10:18:14",0.79186,3,jahaandesai
1070,11828718,SambreV,"2024-03-25 13:38:30",0.79186,1,sambrev
1071,11732285,"Al PanPan","2024-04-14 20:44:34",0.79186,67,alpanpan
1072,11807546,"Christos Papadakis","2024-03-27 09:56:33",0.79186,33,chrispapsac
1073,11837566,"Abdelrahaman Wageh","2024-03-27 05:53:41",0.79186,7,abdelrahamanwageh
1074,11834706,"Krzysztof Nowakowski","2024-03-28 23:16:42",0.79186,4,krzysztofnowakowski
1075,11835410,JonMartin968,"2024-03-28 17:19:38",0.79186,6,jonmartin968
1076,11840725,LiLuo1610,"2024-03-29 03:33:19",0.79186,3,liluo1610
1077,11842263,mcspicyupsized,"2024-03-29 08:53:14",0.79186,3,mcspicyupsized
1078,11848345,"Or Davidovitch","2024-04-16 07:51:13",0.79186,77,ordavidovitch
1079,11851058,"Nicolas NOIRAULT","2024-03-29 09:31:06",0.79186,9,nicolasnoirault2
1080,11853202,"Richie Manaloto","2024-04-07 07:49:24",0.79186,7,richiemanaloto
1081,11761320,"Jean Anton Yu Tan","2024-04-01 12:07:08",0.79186,58,jeanantonyutan
1082,11862182,"Jarek Kusák","2024-03-30 21:40:37",0.79186,1,jarekkusk
1083,8756866,"Jiajin Yu","2024-03-31 12:17:27",0.79186,4,jiajinyu
1084,11864997,JeongHwanOh,"2024-03-31 09:41:37",0.79186,1,jeonghwanoh
1085,11574422,"phuc van","2024-03-31 18:09:15",0.79186,17,phucvan
1086,11869523,Liugongshun,"2024-04-01 08:58:57",0.79186,3,liugongshun
1087,11761323,"Raphael Anton D. REyes","2024-04-07 10:50:08",0.79186,40,raphaelantondreyes
1088,4674600,"kame #3","2024-04-02 05:19:01",0.79186,4,aokusakamemushi
1089,11870712,"Alexander Vaniev","2024-04-01 21:50:44",0.79186,4,alexandervaniev
1090,11634547,"Domanic Martin","2024-04-02 18:09:10",0.79186,3,domanicmartin
1091,11884882,"Emmett Jaecklein","2024-04-03 11:42:29",0.79186,1,emmettjaecklein
1092,11846793,"Christian Nathanael DeGuzman","2024-04-12 07:53:32",0.79186,26,christianndeguzman
1093,11898746,NikitaCG,"2024-04-05 16:10:03",0.79186,10,nikitacg
1094,11631118,"Rodrigo Navarro","2024-04-13 01:04:09",0.79186,39,rodrigonavarron
1095,11796628,"Ella Kramer","2024-04-08 01:50:36",0.79186,52,ellakramer2024
1096,11352583,"Gianluca Graizzaro","2024-04-12 13:03:41",0.79186,16,gianlucagraizzaro
1097,11900366,"aki waki pa","2024-04-05 22:21:03",0.79186,10,akiwakipa
1098,11900498,"whole lotta akash","2024-04-05 23:16:04",0.79186,10,wholelottaakash
1099,11900568,"Vicent J. Borràs","2024-04-05 23:57:50",0.79186,10,vicentjborrs
1100,11901090,Chang09190919,"2024-04-06 04:32:28",0.79186,6,chang09190919
1101,11902965,"Prasanna #3","2024-04-06 12:44:20",0.79186,1,prasanna2r
1102,11387500,"Charles Roth","2024-04-06 16:24:38",0.79186,7,charlesthomasroth
1103,11428982,Christy_03,"2024-04-09 14:31:52",0.79186,7,christy03
1104,11909474,"Data Sync #2","2024-04-12 11:02:55",0.79186,4,benhariraalaeddine
1105,11909671,tdogg1234,"2024-04-08 01:17:00",0.79186,9,tdogg1234
1106,11850562,"Miguel Kernel","2024-04-08 07:44:24",0.79186,17,miguelkernel
1107,11802917,"Kernel Miguel Llanes","2024-04-08 08:25:10",0.79186,48,kernelmiguelllanes
1108,11914612,"Daryl Roberts","2024-04-08 18:39:46",0.79186,1,darylroberts
1109,11151708,"Jaime Pardo de Vera","2024-04-14 00:05:29",0.79186,18,jaimepardodevera
1110,11922116,Mohit_K99,"2024-04-09 23:40:14",0.79186,6,mohitk99
1111,11913856,"Virachai Wongsena","2024-04-11 09:34:32",0.79186,26,virachai
1112,11899581,"Newb L","2024-04-10 21:07:37",0.79186,4,shitaoliao
1113,10680582,"Kailash Ramesh #2","2024-04-11 01:08:43",0.79186,1,kdramesh
1114,11820106,"Taylan Uras","2024-04-16 06:55:39",0.79186,108,taylanuras
1115,11931523,enzomaangas04,"2024-04-11 16:49:34",0.79186,10,enzomaangas04
1116,11933994,"Vedro Suwandi","2024-04-12 06:30:34",0.79186,5,vedrosuwandi
1117,11936359,"Thibaud Labat","2024-04-12 13:55:10",0.79186,5,thibaudlabat
1118,11925075,"Jiri Seps","2024-04-12 14:48:14",0.79186,7,jiriseps
1119,11935343,"Duy Thai","2024-04-13 03:52:15",0.79186,11,duyhthai
1120,11899422,"Sophia Shvets","2024-04-13 08:41:28",0.79186,17,sophiashvets
1121,11868999,"Dane Uy","2024-04-13 09:19:55",0.79186,3,daneuy
1122,11910554,"Zhean Agbay","2024-04-13 15:10:14",0.79186,6,zheanagbay
1123,8728865,TiffanySMcBride,"2024-04-14 15:46:23",0.79186,4,tiffanysmcbride
1124,11684804,Odjooo,"2024-04-16 07:44:50",0.79186,11,odjooo
1125,11952157,"Star Shen","2024-04-17 04:47:22",0.79186,10,starshen
1126,7601162,"Choi seung sik","2024-04-17 06:02:33",0.79186,1,choiseungsik
1127,11965057,"Ishika Nisha","2024-04-17 14:08:51",0.79186,1,ishikanisha
1128,11651916,"Bruno Ferreira Estevam","2024-02-17 22:39:56",0.78947,2,brunoferreiraestevam
1129,11653024,jacopo_7,"2024-02-25 20:10:56",0.78947,16,jacopo7
1130,11450305,NikhilGaur123456,"2024-03-10 16:19:57",0.78947,10,nikhilgaur123456
1131,11655455,k331desu,"2024-02-19 02:49:19",0.78947,4,k331desu
1132,9495502,NA.SORA,"2024-02-19 07:50:20",0.78947,3,nasora
1133,11645941,"Daiki Hasegawa","2024-03-08 03:50:35",0.78947,8,daikihasegawa
1134,11656296,アッシュ,"2024-02-19 07:53:44",0.78947,3,tea2805
1135,11641560,rkbadger,"2024-02-19 18:07:40",0.78947,19,rkbadger
1136,11646082,Gary_Hsu_421,"2024-02-20 06:26:56",0.78947,10,garyhsu421
1137,11646415,"Raul Salcedo Garcia","2024-03-01 10:40:17",0.78947,12,raulsalcedogarcia
1138,11510339,"Mathias Francois","2024-02-20 11:15:51",0.78947,7,mathiasfrancois
1139,11582764,"Lukas Bodi","2024-03-15 20:01:18",0.78947,14,lukasbodi
1140,11655780,"Xie Hua Cheng","2024-03-05 09:43:08",0.78947,27,xiehuacheng
1141,11664107,"Prince Savsaviya","2024-02-21 05:34:03",0.78947,3,pms2023
1142,11598849,KamplanMax,"2024-02-23 09:58:20",0.78947,15,kamplanmax
1143,11667297,400008-ธีร์,"2024-02-21 22:05:25",0.78947,7,hexlab
1144,873112,"Riccardo Taddei","2024-02-22 01:11:03",0.78947,1,riccardo86
1145,11667783,"Abdulrahman Riyad","2024-02-22 01:20:54",0.78947,1,abdulrahmanriyad
1146,11668052,ThankamA,"2024-02-22 03:16:27",0.78947,1,thankama
1147,11430961,"Gordon S. Okimoto","2024-03-17 23:36:53",0.78947,32,gordonsokimoto
1148,11666215,Amir_st,"2024-03-11 15:47:06",0.78947,10,amirst
1149,10217702,"Koj Mic","2024-02-27 09:02:32",0.78947,5,kojmic
1150,11670438,"John T Cummings","2024-02-27 16:41:13",0.78947,29,johntcummings
1151,11671394,Devanshu09,"2024-02-22 18:47:19",0.78947,1,devanshu09
1152,11672355,blinktx411,"2024-02-23 04:39:07",0.78947,20,blinktx411
1153,11673134,"Ji Xinze","2024-02-26 02:57:24",0.78947,22,jixinze
1154,11097776,"MURTAZA NURUDDIN","2024-02-23 08:43:31",0.78947,3,murtazanuruddin
1155,11667286,"Rob  #2","2024-02-23 14:24:19",0.78947,12,getachi
1156,11676162,McCART,"2024-03-04 15:29:34",0.78947,6,mccart
1157,11662943,Asmith10,"2024-02-23 19:52:36",0.78947,19,asmith10
1158,11677406,SPD1022,"2024-02-23 21:50:07",0.78947,10,spd1022
1159,11677550,"Luke Plutowski","2024-02-23 22:57:29",0.78947,1,lukeplutowski
1160,11677614,"John George 1022","2024-02-24 00:15:51",0.78947,11,johngeorge1022
1161,11663603,"Samsad Bin Zubair","2024-03-01 22:17:51",0.78947,32,samsadbinzubair
1162,11245013,"Danil Alshaev","2024-03-13 10:34:38",0.78947,24,minimuh322
1163,11664954,"Vaez Vladimir","2024-02-25 21:24:20",0.78947,25,vladimirarchipov
1164,11680542,"Torleif Knutsson","2024-02-25 19:48:25",0.78947,11,torleifknutsson
1165,11687608,SantiagoCostabile,"2024-03-01 23:00:49",0.78947,10,santiago123678
1166,11625006,"Jagannath Balachandran","2024-02-27 04:49:39",0.78947,3,jagannathb
1167,11590871,"Ngo Duc Hoang Hiep","2024-02-27 07:16:30",0.78947,9,ngoduchoanghiep
1168,11666263,"Evgeny Berlizov","2024-03-11 15:56:33",0.78947,26,evgenyberlizov
1169,11694728,SAMSAD_BIN_ZUBAIR97,"2024-03-04 21:35:32",0.78947,22,samsadbinzubair97
1170,11694550,"Adam V (Adamisnothere)","2024-03-03 01:31:46",0.78947,34,adamvadamisnothere
1171,11683381,lambda59,"2024-03-07 07:41:56",0.78947,9,lambda59
1172,11394624,ayyc0404,"2024-02-29 07:08:42",0.78947,1,ayyc0404
1173,11668763,RockwellSan,"2024-03-08 07:56:31",0.78947,19,rockwellsan
1174,11706075,PestoP,"2024-02-29 19:47:24",0.78947,1,pestop
1175,11663445,"Julien Serbanescu","2024-03-07 22:45:48",0.78947,15,julienserbanescu
1176,7045187,"yvan ngann","2024-03-01 11:45:44",0.78947,1,yvanngann
1177,11710018,"Phan Anh Nguyen","2024-03-01 13:11:43",0.78947,10,phananhnguyen5555
1178,11648712,"Shane Fawcett","2024-03-02 15:35:17",0.78947,7,shanefawcett
1179,11709674,"one burger a day keeps the doctor away","2024-03-04 02:45:20",0.78947,28,extracheeseburger
1180,11691377,Stan111111,"2024-03-02 16:30:33",0.78947,21,stan111111
1181,11716645,"Ignacio Arufe","2024-03-02 23:27:19",0.78947,10,ignacioarufe
1182,11714719,sitbk8,"2024-03-04 12:02:42",0.78947,13,sitbk8
1183,11722505,"Matthew Giorgio","2024-03-04 06:15:51",0.78947,4,matthewgiorgio
1184,9030042,"waleed gul","2024-03-04 13:07:40",0.78947,1,waleedgul
1185,10255236,"Mukand Krishna","2024-03-04 14:39:01",0.78947,1,mukandkrishna
1186,11725064,"Alejandro López Serrano","2024-03-04 14:56:03",0.78947,1,alejandrolpezserrano
1187,11535449,"Alfredo V","2024-03-04 15:32:11",0.78947,4,pachas
1188,11711928,DAINOA,"2024-03-06 11:21:25",0.78947,56,dainoa
1189,11726168,"Faris Asif","2024-03-04 18:42:30",0.78947,1,farisasif
1190,11727201,"Priyanshu Prasad01","2024-03-05 00:59:47",0.78947,1,priyanshuprasad01
1191,10525321,"Hamza Adhnan Shakir","2024-03-05 14:07:41",0.78947,1,hamzaadhnanshakir
1192,2965269,mingsqtt,"2024-03-06 02:51:41",0.78947,2,mingsqtt
1193,11733766,"Jacob 2011","2024-03-06 03:41:12",0.78947,10,jacob2011
1194,11734398,"Mahi Jacob Raj 2011","2024-03-07 18:56:12",0.78947,11,mahijacobraj2011
1195,11735660,"Choongho Lee","2024-03-06 09:00:11",0.78947,1,choongholee
1196,11731706,"Matteo Barucco","2024-03-08 18:13:51",0.78947,7,matteobarucco
1197,11737972,"Giulia Ferrandi","2024-03-06 17:14:02",0.78947,2,giuliaferrandi
1198,11727747,"Fernando Chagas","2024-03-06 19:34:00",0.78947,10,fernandobchagas
1199,11739627,"Andrew Edwards #4","2024-03-07 02:02:05",0.78947,1,andrewedwards3
1200,11739887,"Henok Solomon Dirirsa","2024-03-13 02:38:50",0.78947,13,henoksolomondirirsa
1201,1551110,JasonSchrader,"2024-03-16 19:21:51",0.78947,11,jayraider
1202,9598797,ZBlaster,"2024-03-09 17:47:08",0.78947,11,zblaster
1203,11660127,AY2324T2LBOEC3AEE2G2P1,"2024-04-15 12:45:59",0.78947,58,"antoniobolanos,audreygabrielletan,denisekho,huifeizhang,jersenvillanueva,robertandreipilapil"
1204,11746790,Kevin.xin2612,"2024-03-08 06:12:46",0.78947,1,kevinxin2612
1205,11625503,tato-kg,"2024-03-19 00:21:28",0.78947,53,tatokg
1206,11747014,P8-Group10,"2024-03-08 09:12:34",0.78947,10,chariseeyip
1207,11751302,wwwmkmk,"2024-03-10 08:57:28",0.78947,12,wwwmkmk
1208,10326265,Mikawa_Dorm,"2024-03-10 07:51:18",0.78947,19,"andrea333,mitsumasa3232,tommy0505"
1209,11620717,lanmo_rive,"2024-03-09 11:47:30",0.78947,21,lanmorive
1210,11755963,dailybook,"2024-03-10 07:50:35",0.78947,2,dailybook
1211,11761402,"Sohan Arun","2024-03-11 11:11:50",0.78947,1,sohanarun
1212,11327972,M83-,"2024-03-11 13:17:07",0.78947,1,amoeba5064
1213,11750000,"Eduardo UlloaV","2024-03-11 16:07:34",0.78947,12,eduardoulloav
1214,11501538,infin1te,"2024-03-12 01:48:30",0.78947,5,infin1te
1215,8996435,"Henrique Limão Dias #2","2024-03-12 03:37:28",0.78947,1,henriquel
1216,11764081,mindofsean,"2024-03-14 15:15:06",0.78947,9,mindofsean
1217,11705663,GCherry,"2024-03-14 04:14:06",0.78947,14,gcherry
1218,11767737,J.Krithika,"2024-03-12 12:52:47",0.78947,1,jkrithika
1219,11766185,shjakkk,"2024-03-13 10:14:18",0.78947,17,shjakkk
1220,11767071,seokjeongyun,"2024-04-03 04:21:12",0.78947,9,seokjeongyun
1221,11300752,yirmiyah,"2024-03-13 08:52:44",0.78947,20,yirmiyah
1222,3969732,"Joost Kremers","2024-03-13 11:29:08",0.78947,3,joostkremers
1223,11705622,"Nishad Sheriffdeen","2024-03-14 10:08:27",0.78947,8,nishadsheriffdeen
1224,11769703,"Gangadhar Bathula","2024-03-17 00:16:26",0.78947,11,gangadharbathula
1225,11776462,Cccccloud,"2024-03-14 09:57:01",0.78947,10,cccccloud
1226,11772595,"Noé VERNIER","2024-03-16 18:19:08",0.78947,11,nvernier
1227,11779702,manxxx,"2024-03-14 18:31:13",0.78947,1,manxxx
1228,11779744,EthanB59,"2024-03-14 23:06:32",0.78947,7,ethanb59
1229,8175643,"young #6","2024-03-15 01:35:15",0.78947,1,edward7935
1230,11775966,Mmasa247,"2024-03-15 10:12:56",0.78947,18,mmasa247
1231,11639018,"Chirayu Rijal","2024-03-16 04:16:40",0.78947,1,chirayurijal
1232,7438501,Broadmeadow,"2024-03-16 11:12:41",0.78947,10,broadmeadow
1233,11781662,"Sota Takahashi","2024-03-17 11:51:38",0.78947,13,sotatakahashi
1234,11791856,Arpita_Mallik23,"2024-03-19 18:51:26",0.78947,3,arpitamallik23
1235,11795241,"Maximilian Müller","2024-03-18 09:50:33",0.78947,10,mmuellerv2
1236,11796988,mmeah16,"2024-03-24 19:53:24",0.78947,4,mmeah16
1237,11799234,FakeOrange,"2024-03-19 02:58:51",0.78947,9,nuozhou1
1238,11799327,"hassan hisham","2024-03-19 02:27:49",0.78947,1,hassanhisham122
1239,11800444,choyuhyeon,"2024-03-19 08:15:56",0.78947,10,choyuhyeon
1240,11800402,kimeunkang,"2024-03-19 07:58:48",0.78947,10,kimeunkang
1241,11801819,aaryachoudhary15,"2024-03-19 12:11:19",0.78947,1,aaryachoudhary15
1242,11770292,"Karan #9","2024-03-20 00:07:24",0.78947,25,karan131
1243,11804613,"Leonardo Muller Adaime","2024-03-21 13:16:37",0.78947,12,leoadaime
1244,11805741,2232854,"2024-03-20 10:38:46",0.78947,5,lucychen824
1245,6065538,"Takeo Nakahara","2024-03-20 07:07:47",0.78947,4,takeonakahara
1246,11715032,tmutoh,"2024-03-21 06:27:40",0.78947,8,tmutoh
1247,11808098,Suseii,"2024-04-16 13:43:27",0.78947,13,suseii
1248,11714705,"Glass Half Full","2024-03-23 22:07:43",0.78947,35,glasshalffull
1249,11809427,"Enver Melgarejo Romero","2024-03-20 22:05:39",0.78947,2,envermelgarejoromero
